time,Lx,V,P_impulse,P_IG,U,T,W_cum,PV_gamma(IG),T*V^(gamma-1),events,alpha_upper,alpha_IG,sigma_upper,sigma_IG
62,16.925,6770,0.658822236255,0.51048104827,5183.93504519,0.378610505783,670.403999211,1236784.6066,135.493493273,94,-0.2125878017,-1.49031599033,0.561840223588,3.93869950453
62.5,16.9,6760,0.6513355341,0.511809800865,5189.75138077,0.379035303883,676.917354552,1236952.6956,135.511907932,85,-0.697019759633,-1.40190568446,1.83996202642,3.70068880887
63,16.875,6750,0.579812470061,0.513121563772,5195.35583319,0.379444627022,682.715479253,1237066.99724,135.524430022,78,-0.193672276126,-0.67347234038,0.510685301573,1.77584748901
63.5,16.85,6740,0.53092102652,0.514442558098,5201.01426237,0.379857892373,688.024689518,1237190.89924,135.538003861,74,0.349218909092,-0.171394169686,-0.919841302173,0.451451602775
64,16.825,6730,0.443289354221,0.515820494727,5207.20789427,0.380310246441,692.45758306,1237438.71868,135.565153229,51,1.76073836442,0.718416822367,-4.63249713981,-1.89015241678
64.5,16.8,6720,0.611249562483,0.517263828858,5214.01939489,0.380807726767,698.570078685,1237829.69956,135.607986367,73,0.699004990071,-0.947079390659,-1.83678487351,2.48865333364
65,16.775,6710,0.615494969003,0.518685921533,5220.57380023,0.381286430049,704.725028375,1238155.88791,135.643721287,73,0.3994556481,-0.975206137319,-1.04831048638,2.55927992256
65.5,16.75,6700,0.608170823803,0.520090533,5226.90985665,0.381749186142,710.806736613,1238426.64221,135.673383239,74,0.254348189194,-0.887831016602,-0.666674487525,2.32710242553
66,16.725,6690,0.626205218472,0.521534704869,5233.60076336,0.382237858849,717.068788798,1238777.78794,135.711852316,84,0.428854524041,-1.05393133232,-1.12267485909,2.75902932969
66.5,16.7,6680,0.585012562806,0.52292158226,5239.67425424,0.382681438376,722.918914426,1238979.16738,135.733914042,72,0.223365254568,-0.627849085947,-0.584023060677,1.6416086984
67,16.675,6670,0.783552328745,0.524467760609,5247.29994489,0.383238383355,730.754437713,1239543.73172,135.795763773,95,-0.20983263913,-2.59858272861,0.547923250389,6.78552155168
67.5,16.65,6660,0.465874521827,0.525780762746,5252.54981983,0.383621809803,735.413182932,1239543.40983,135.795728509,71,0.591129717209,0.592493021138,-1.54168836115,-1.54524390867
68,16.625,6650,0.718793015408,0.527259795762,5259.41646273,0.384123317465,742.601113086,1239921.14389,135.837110418,85,-0.321287255107,-1.92273290362,0.836963319456,5.0087791777
68.5,16.6,6640,0.624839994437,0.528702621716,5265.87811229,0.384595246296,748.84951303,1240199.62661,135.867619042,82,0.213249617769,-0.968593100574,-0.554818441551,2.52002005997
69,16.575,6630,0.748385099645,0.530216981171,5273.00787775,0.385115971206,756.333364027,1240631.62247,135.914945494,97,-0.354085538094,-2.18925877345,0.920047753086,5.68851985957
69.5,16.55,6620,0.641530278419,0.531632600542,5279.11172338,0.385561767702,762.748666811,1240818.48228,135.935416551,80,-0.311457152102,-1.10605989033,0.808268194026,2.87035640058
